id,store_id,order_date,payment
3890,25,2020-01-04,704
3891,41,2020-01-09,1828
3892,28,2020-01-04,928
3893,56,2020-01-03,210
3894,12,2020-01-12,2611
3895,17,2020-01-07,3699
3896,37,2020-01-11,270
3897,85,2020-01-01,3580
3898,1,2020-01-12,3864
3899,95,2020-01-12,1412
3900,38,2020-01-05,1952
3901,16,2020-01-14,2577
3902,58,2020-01-05,1387
3903,84,2020-01-12,1127
3904,51,2020-01-08,1882
3905,17,2020-01-10,2732
3906,20,2020-01-01,1459
3907,32,2020-01-01,1329
3908,34,2020-01-07,602
3909,1,2020-01-09,1125
3910,62,2020-01-14,1568
3911,58,2020-01-14,2115
3912,15,2020-01-02,937
3913,65,2020-01-07,2257
3914,23,2020-01-01,2393
3915,47,2020-01-13,1899
3916,8,2020-01-12,1590
3917,61,2020-01-12,1690
3918,30,2020-01-09,1260
3919,32,2020-01-14,1815
3920,92,2020-01-14,430
3921,72,2020-01-11,3485
3922,73,2020-01-05,4102
3923,85,2020-01-12,66
3924,3,2020-01-06,2692
3925,46,2020-01-08,1253
3926,64,2020-01-03,615
3927,4,2020-01-06,1771
3928,13,2020-01-14,2658
3929,60,2020-01-08,570
3930,26,2020-01-06,540
3931,77,2020-01-05,798
3932,66,2020-01-14,899
3933,12,2020-01-14,168
3934,93,2020-01-09,1142
3935,51,2020-01-14,1729
3936,69,2020-01-02,1163
3937,41,2020-01-07,340
3938,30,2020-01-04,3270
3939,76,2020-01-08,2552
3940,38,2020-01-06,167
3941,19,2020-01-08,1287
3942,6,2020-01-09,157
3943,30,2020-01-03,3017
3944,25,2020-01-09,2898
3945,86,2020-01-14,2149
3946,12,2020-01-05,4163
3947,33,2020-01-03,2545
3948,6,2020-01-05,1368
3949,41,2020-01-12,52
3950,25,2020-01-06,975
3951,74,2020-01-01,3543
3952,46,2020-01-09,1508
3953,87,2020-01-11,1522
3954,74,2020-01-06,2207
3955,4,2020-01-10,2483
3956,78,2020-01-02,971
3957,77,2020-01-01,1943
3958,84,2020-01-02,832
3959,92,2020-01-04,1719
3960,11,2020-01-04,1642
3961,87,2020-01-01,846
3962,52,2020-01-07,768
3963,8,2020-01-04,1131
3964,22,2020-01-02,1115
3965,36,2020-01-06,2325
3966,19,2020-01-08,416
3967,39,2020-01-08,548
3968,57,2020-01-05,971
3969,35,2020-01-05,1893
3970,68,2020-01-02,2987
3971,63,2020-01-01,2160
3972,72,2020-01-09,1208
3973,82,2020-01-01,1392
3974,84,2020-01-14,2255
3975,88,2020-01-06,2864
3976,44,2020-01-10,1839
3977,73,2020-01-08,465
3978,57,2020-01-14,1821
3979,49,2020-01-01,1093
3980,69,2020-01-11,1200
3981,88,2020-01-06,690
3982,5,2020-01-03,1810
3983,27,2020-01-02,348
3984,100,2020-01-11,600
3985,89,2020-01-04,972
3986,38,2020-01-08,981
3987,55,2020-01-03,1610
3988,37,2020-01-06,1661
3989,33,2020-01-06,1287
3990,35,2020-01-13,3594
3991,60,2020-01-10,120
3992,92,2020-01-14,1646
3993,31,2020-01-03,392
3994,8,2020-01-13,1672
3995,30,2020-01-06,2352
3996,18,2020-01-13,2538
3997,83,2020-01-08,1601
3998,48,2020-01-07,322
3999,3,2020-01-05,965
4000,31,2020-01-11,1809
4001,48,2020-01-01,279
4002,87,2020-01-01,574
4003,19,2020-01-01,114
4004,58,2020-01-11,1230
4005,54,2020-01-07,1585
4006,27,2020-01-14,887
4007,59,2020-01-14,1968
4008,71,2020-01-07,1790
4009,98,2020-01-03,2956
4010,81,2020-01-03,452
4011,79,2020-01-04,1826
4012,85,2020-01-05,3185
4013,44,2020-01-13,452
4014,73,2020-01-09,2273
4015,21,2020-01-09,320
4016,38,2020-01-08,1454
4017,29,2020-01-11,1422
4018,25,2020-01-07,2629
4019,60,2020-01-11,427
4020,57,2020-01-07,1870
4021,90,2020-01-11,935
4022,86,2020-01-04,742
4023,44,2020-01-01,1305
4024,3,2020-01-05,816
4025,48,2020-01-12,612
4026,51,2020-01-04,1575
4027,15,2020-01-02,2182
4028,22,2020-01-02,1273
4029,78,2020-01-06,342
4030,38,2020-01-14,2228
4031,95,2020-01-04,3105
4032,95,2020-01-06,715
4033,28,2020-01-06,1428
4034,45,2020-01-05,2954
4035,13,2020-01-11,342
4036,12,2020-01-11,422
4037,50,2020-01-14,1788
4038,2,2020-01-03,456
4039,1,2020-01-07,266
4040,39,2020-01-02,510
4041,13,2020-01-03,358
4042,50,2020-01-13,500
4043,26,2020-01-10,1151
4044,82,2020-01-11,3289
4045,28,2020-01-07,288
4046,41,2020-01-06,662
4047,48,2020-01-11,1730
4048,94,2020-01-09,3775
4049,99,2020-01-09,1145
4050,3,2020-01-09,1670
4051,44,2020-01-10,1200
4052,61,2020-01-02,871
4053,58,2020-01-07,211
4054,16,2020-01-04,500
4055,77,2020-01-06,744
4056,100,2020-01-07,2911
4057,43,2020-01-13,2432
4058,70,2020-01-10,1147
4059,76,2020-01-11,1062
4060,70,2020-01-01,348
4061,14,2020-01-12,1520
4062,95,2020-01-02,378
4063,11,2020-01-09,708
4064,100,2020-01-08,315
4065,24,2020-01-04,622
4066,56,2020-01-11,883
4067,98,2020-01-14,3609
4068,53,2020-01-07,1164
4069,85,2020-01-11,1936
4070,64,2020-01-08,1630
4071,42,2020-01-01,1790
4072,37,2020-01-14,1373
4073,1,2020-01-04,2054
4074,53,2020-01-11,672
4075,91,2020-01-03,80
4076,8,2020-01-03,882
4077,35,2020-01-03,138
4078,29,2020-01-10,3086
4079,38,2020-01-02,1034
4080,84,2020-01-02,515
4081,1,2020-01-01,1344
4082,82,2020-01-07,354
4083,40,2020-01-01,1769
4084,81,2020-01-09,754
4085,71,2020-01-02,3959
4086,68,2020-01-07,2136
4087,88,2020-01-06,802
4088,91,2020-01-11,1713
4089,79,2020-01-03,900
4090,24,2020-01-11,1357
4091,8,2020-01-08,1428
4092,20,2020-01-06,180
4093,36,2020-01-14,1477
4094,53,2020-01-07,3115
4095,14,2020-01-07,1419
4096,50,2020-01-08,2126
4097,20,2020-01-07,2194
4098,40,2020-01-08,1260
4099,79,2020-01-10,2182
4100,9,2020-01-13,827
4101,46,2020-01-01,1516
4102,95,2020-01-10,1352
4103,19,2020-01-12,750
4104,75,2020-01-02,2594
4105,18,2020-01-01,1615
4106,36,2020-01-01,2238
4107,100,2020-01-05,840
4108,35,2020-01-05,1776
4109,38,2020-01-01,301
4110,5,2020-01-13,2672
4111,83,2020-01-10,510
4112,59,2020-01-10,180
4113,50,2020-01-09,860
4114,83,2020-01-06,1348
4115,66,2020-01-02,1630
4116,38,2020-01-07,672
4117,16,2020-01-11,1539
4118,66,2020-01-09,1558
4119,57,2020-01-02,2109
4120,23,2020-01-04,1103
4121,58,2020-01-04,2713
4122,22,2020-01-10,272
4123,59,2020-01-05,610
4124,12,2020-01-10,974
4125,13,2020-01-02,2345
4126,14,2020-01-07,1966
4127,3,2020-01-02,3093
4128,23,2020-01-02,2246
4129,19,2020-01-08,2925
4130,97,2020-01-06,1225
4131,12,2020-01-11,3121
4132,46,2020-01-02,2222
4133,49,2020-01-03,3336
4134,96,2020-01-03,2940
4135,38,2020-01-02,244
4136,35,2020-01-02,1937
4137,20,2020-01-14,796
4138,49,2020-01-02,801
4139,94,2020-01-07,729
4140,68,2020-01-12,2119
4141,96,2020-01-07,875
4142,13,2020-01-13,1778
4143,20,2020-01-08,2645
4144,3,2020-01-11,1469
4145,28,2020-01-03,1068
4146,34,2020-01-11,3214
4147,99,2020-01-04,490
4148,65,2020-01-04,129
4149,6,2020-01-14,1601
4150,30,2020-01-10,2349
4151,47,2020-01-13,519
4152,86,2020-01-14,1740
4153,29,2020-01-10,2225
4154,32,2020-01-09,3146
4155,45,2020-01-14,2523
4156,10,2020-01-02,2317
4157,23,2020-01-05,997
4158,89,2020-01-08,1323
4159,39,2020-01-10,1091
4160,100,2020-01-07,172
4161,71,2020-01-13,2308
4162,2,2020-01-06,2758
4163,54,2020-01-03,1810
4164,5,2020-01-08,783
4165,62,2020-01-07,1548
4166,40,2020-01-09,2118
4167,60,2020-01-05,2165
4168,40,2020-01-03,2390
4169,46,2020-01-02,720
4170,96,2020-01-11,986
4171,64,2020-01-04,1852
4172,19,2020-01-04,30
4173,34,2020-01-07,1188
4174,84,2020-01-01,996
4175,36,2020-01-08,210
4176,98,2020-01-11,1097
4177,31,2020-01-01,2611
4178,48,2020-01-03,88
4179,94,2020-01-08,788
4180,66,2020-01-14,1570
4181,99,2020-01-08,669
4182,43,2020-01-08,2290
4183,86,2020-01-01,2119
4184,83,2020-01-04,1008
4185,26,2020-01-09,72
4186,40,2020-01-01,872
4187,38,2020-01-04,1004
4188,70,2020-01-09,2087
4189,13,2020-01-10,1554
4190,27,2020-01-05,2972
4191,41,2020-01-04,2892
4192,38,2020-01-10,1849
4193,90,2020-01-10,835
4194,32,2020-01-10,956
4195,4,2020-01-02,946
4196,34,2020-01-03,598
4197,97,2020-01-07,2180
4198,10,2020-01-13,1167
4199,15,2020-01-01,884
4200,26,2020-01-14,3427
4201,26,2020-01-10,846
4202,6,2020-01-14,598
4203,9,2020-01-07,1360
4204,56,2020-01-13,2039
4205,18,2020-01-07,3282
4206,41,2020-01-10,1572
4207,55,2020-01-04,1790
4208,10,2020-01-01,1068
4209,5,2020-01-13,3516
4210,7,2020-01-01,1690
4211,77,2020-01-12,459
4212,94,2020-01-05,2347
4213,82,2020-01-07,3836
4214,2,2020-01-01,450
4215,53,2020-01-14,1053
4216,45,2020-01-11,1774
4217,34,2020-01-06,276
4218,70,2020-01-05,3918
4219,100,2020-01-11,127
4220,100,2020-01-14,691
4221,97,2020-01-03,822
4222,41,2020-01-03,1817
4223,20,2020-01-04,595
4224,97,2020-01-10,800
4225,33,2020-01-10,112
4226,83,2020-01-03,133
4227,79,2020-01-03,1505
4228,23,2020-01-09,1305
4229,46,2020-01-13,1471
4230,35,2020-01-10,1295
4231,2,2020-01-07,2632
4232,81,2020-01-11,1549
4233,61,2020-01-14,2744
4234,39,2020-01-08,1729
4235,99,2020-01-02,1300
4236,62,2020-01-05,2266
4237,4,2020-01-04,3476
4238,5,2020-01-12,1481
4239,53,2020-01-11,2985
4240,64,2020-01-11,702
4241,39,2020-01-13,639
4242,11,2020-01-03,794
4243,55,2020-01-04,1209
4244,40,2020-01-13,1350
4245,14,2020-01-11,1606
4246,46,2020-01-01,536
4247,60,2020-01-13,1268
4248,53,2020-01-03,2632
4249,61,2020-01-11,139
4250,75,2020-01-13,1853
4251,73,2020-01-08,100
4252,60,2020-01-10,1821
4253,63,2020-01-10,4710
4254,57,2020-01-01,465
4255,3,2020-01-05,164
4256,43,2020-01-08,2676
4257,87,2020-01-13,2721
4258,70,2020-01-04,2124
4259,22,2020-01-13,193
4260,64,2020-01-12,504
4261,97,2020-01-01,2468
4262,11,2020-01-11,675
4263,97,2020-01-04,423
4264,96,2020-01-12,392
4265,96,2020-01-09,2540
4266,64,2020-01-03,4318
4267,36,2020-01-09,1834
4268,49,2020-01-10,1080
4269,54,2020-01-13,67
4270,6,2020-01-06,690
4271,85,2020-01-05,1096
4272,66,2020-01-12,1375
4273,62,2020-01-05,1923
4274,95,2020-01-03,936
4275,75,2020-01-08,192
4276,43,2020-01-04,1746
4277,24,2020-01-03,648
4278,15,2020-01-11,1911
4279,33,2020-01-09,2382
4280,81,2020-01-13,1665
4281,87,2020-01-14,1068
4282,23,2020-01-05,3042
4283,10,2020-01-11,1592
4284,60,2020-01-06,18
4285,14,2020-01-10,1833
4286,49,2020-01-06,111
4287,79,2020-01-05,748
4288,13,2020-01-03,1322
4289,99,2020-01-07,1044
4290,13,2020-01-03,545
4291,4,2020-01-03,178
4292,4,2020-01-13,2577
4293,71,2020-01-12,1960
4294,62,2020-01-10,2109
4295,11,2020-01-14,2115
4296,51,2020-01-07,2583
4297,94,2020-01-06,904
4298,80,2020-01-05,3827
4299,10,2020-01-14,912
4300,29,2020-01-08,1564
4301,70,2020-01-14,877
4302,65,2020-01-12,2747
4303,92,2020-01-02,2035
4304,25,2020-01-11,564
4305,30,2020-01-01,1499
4306,89,2020-01-14,2620
4307,73,2020-01-05,3656
4308,67,2020-01-05,776
4309,66,2020-01-04,1042
4310,76,2020-01-02,160
4311,2,2020-01-02,1977
4312,81,2020-01-04,490
4313,59,2020-01-08,426
4314,67,2020-01-05,1513
4315,82,2020-01-05,1770
4316,12,2020-01-07,1344
4317,50,2020-01-13,938
4318,21,2020-01-08,558
4319,2,2020-01-12,993
4320,16,2020-01-14,1128
4321,82,2020-01-08,1840
4322,57,2020-01-08,811
4323,79,2020-01-04,470
4324,47,2020-01-10,1355
4325,35,2020-01-04,200
4326,43,2020-01-13,1799
4327,65,2020-01-13,343
4328,47,2020-01-09,61
4329,97,2020-01-10,1210
4330,70,2020-01-07,781
4331,51,2020-01-08,1010
4332,37,2020-01-01,1179
4333,23,2020-01-10,2157
4334,7,2020-01-02,896
4335,100,2020-01-11,222
4336,38,2020-01-01,894
4337,5,2020-01-07,2197
4338,93,2020-01-08,2309
4339,35,2020-01-12,61
4340,72,2020-01-11,3077
4341,29,2020-01-05,1237
4342,27,2020-01-03,424
4343,43,2020-01-11,648
4344,2,2020-01-09,366
4345,22,2020-01-05,1280
4346,100,2020-01-06,360
4347,96,2020-01-13,621
4348,46,2020-01-04,910
4349,37,2020-01-11,595
4350,81,2020-01-04,2448
4351,61,2020-01-12,1971
4352,14,2020-01-09,1021
4353,46,2020-01-02,224
4354,8,2020-01-10,340
4355,67,2020-01-10,1457
4356,14,2020-01-12,4014
4357,95,2020-01-13,460
4358,19,2020-01-14,136
4359,51,2020-01-05,3570
4360,43,2020-01-03,1324
4361,91,2020-01-11,342
4362,57,2020-01-02,1236
4363,54,2020-01-08,1122
4364,55,2020-01-14,3300
4365,55,2020-01-02,1479
4366,86,2020-01-04,1627
4367,57,2020-01-02,2655
4368,28,2020-01-03,3445
4369,9,2020-01-04,258
4370,94,2020-01-11,1183
4371,14,2020-01-07,2362
4372,54,2020-01-05,2467
4373,84,2020-01-01,249
4374,81,2020-01-12,2743
4375,92,2020-01-09,2235
4376,64,2020-01-11,3435
4377,2,2020-01-02,1263
4378,55,2020-01-05,1061
4379,63,2020-01-06,885
4380,55,2020-01-04,1393
4381,63,2020-01-10,1230
4382,90,2020-01-03,1073
4383,14,2020-01-01,135
4384,32,2020-01-05,1584
4385,67,2020-01-03,818
4386,28,2020-01-08,567
4387,75,2020-01-11,495
4388,6,2020-01-07,692
4389,87,2020-01-03,620
4390,85,2020-01-10,362
4391,39,2020-01-02,1844
4392,62,2020-01-04,805
4393,41,2020-01-11,3294
4394,72,2020-01-14,2016
4395,72,2020-01-01,969
4396,76,2020-01-10,3702
4397,57,2020-01-01,3189
4398,72,2020-01-07,594
4399,93,2020-01-05,2866
4400,40,2020-01-11,1224
4401,32,2020-01-04,1750
4402,47,2020-01-01,1509
4403,80,2020-01-11,2854
4404,3,2020-01-11,1761
4405,58,2020-01-03,2631
4406,39,2020-01-07,2281
4407,9,2020-01-06,1440
4408,22,2020-01-11,2834
4409,67,2020-01-06,356
4410,36,2020-01-05,1968
4411,64,2020-01-09,741
4412,61,2020-01-03,2339
4413,57,2020-01-09,1773
4414,67,2020-01-08,152
4415,37,2020-01-09,1646
4416,12,2020-01-02,2343
4417,52,2020-01-10,1915
4418,73,2020-01-10,1763
4419,57,2020-01-13,790
4420,81,2020-01-06,1708
4421,6,2020-01-03,758
4422,90,2020-01-01,882
4423,41,2020-01-02,1442
4424,97,2020-01-04,1892
4425,18,2020-01-02,3003
4426,20,2020-01-08,1430
4427,78,2020-01-04,1074
4428,64,2020-01-09,2016
4429,94,2020-01-10,952
4430,66,2020-01-08,1613
4431,50,2020-01-12,1101
4432,73,2020-01-11,1991
4433,92,2020-01-08,4276
4434,1,2020-01-11,755
4435,16,2020-01-13,2717
4436,69,2020-01-02,1609
4437,46,2020-01-12,1541
4438,75,2020-01-04,489
4439,69,2020-01-05,2904
4440,34,2020-01-09,546
4441,48,2020-01-10,170
4442,46,2020-01-06,721
4443,48,2020-01-06,3660
4444,82,2020-01-14,3363
4445,10,2020-01-06,117
4446,50,2020-01-07,1686
4447,32,2020-01-12,2151
4448,58,2020-01-09,3200
4449,8,2020-01-07,1796
4450,40,2020-01-10,1029
4451,12,2020-01-14,676
4452,47,2020-01-02,978
4453,87,2020-01-06,1580
4454,33,2020-01-06,332
4455,55,2020-01-04,870
4456,35,2020-01-04,1670
4457,92,2020-01-02,1873
4458,13,2020-01-10,1233
4459,44,2020-01-11,2068
4460,32,2020-01-01,1810
4461,46,2020-01-07,781
4462,17,2020-01-09,1200
4463,14,2020-01-04,52
4464,35,2020-01-05,457
4465,44,2020-01-04,1337
4466,61,2020-01-14,1126
4467,64,2020-01-06,1325
4468,56,2020-01-01,164
4469,3,2020-01-14,1134
4470,12,2020-01-04,1056
4471,14,2020-01-09,2022
4472,74,2020-01-01,1472
4473,14,2020-01-13,96
4474,3,2020-01-05,52
4475,28,2020-01-11,1030
4476,87,2020-01-08,1278
4477,31,2020-01-07,3022
4478,67,2020-01-07,1365
4479,90,2020-01-01,1611
4480,54,2020-01-07,1281
4481,70,2020-01-05,2979
4482,55,2020-01-11,180
4483,49,2020-01-14,1187
4484,3,2020-01-09,108
4485,26,2020-01-03,3035
4486,4,2020-01-09,3653
4487,100,2020-01-14,580
4488,54,2020-01-14,1317
4489,42,2020-01-14,133
4490,71,2020-01-08,1595
4491,42,2020-01-12,2023
4492,28,2020-01-03,1978
4493,68,2020-01-04,2527
4494,35,2020-01-08,2904
4495,89,2020-01-11,365
4496,24,2020-01-06,1304
4497,99,2020-01-04,1626
4498,46,2020-01-06,332
4499,45,2020-01-13,2243
4500,41,2020-01-07,488
4501,88,2020-01-02,876
4502,53,2020-01-04,1574
4503,73,2020-01-14,322
4504,54,2020-01-11,400
4505,64,2020-01-10,2930
4506,71,2020-01-03,1416
4507,86,2020-01-13,468
4508,16,2020-01-12,1918
4509,93,2020-01-14,95
4510,48,2020-01-11,2325
4511,69,2020-01-09,3678
4512,68,2020-01-02,3700
4513,55,2020-01-05,1416
4514,8,2020-01-02,1863
4515,4,2020-01-14,1438
4516,97,2020-01-12,64
4517,1,2020-01-03,354
4518,6,2020-01-10,2016
4519,39,2020-01-11,2469
4520,84,2020-01-10,1381
4521,85,2020-01-10,2300
4522,42,2020-01-05,1408
4523,98,2020-01-14,1968
4524,22,2020-01-01,51
4525,99,2020-01-06,1163
4526,82,2020-01-09,768
4527,62,2020-01-09,1314
4528,99,2020-01-06,670
4529,54,2020-01-07,210
4530,27,2020-01-10,1662
4531,95,2020-01-11,594
4532,35,2020-01-05,1386
4533,22,2020-01-05,620
4534,10,2020-01-14,792
4535,21,2020-01-14,644
4536,16,2020-01-11,273
4537,21,2020-01-12,2224
4538,95,2020-01-11,278
4539,66,2020-01-12,1288
4540,89,2020-01-02,1139
4541,25,2020-01-10,90
4542,89,2020-01-10,855
4543,19,2020-01-13,2448
4544,2,2020-01-08,2422
4545,40,2020-01-05,1303
4546,60,2020-01-12,1630
4547,89,2020-01-03,1130
4548,94,2020-01-07,1885
4549,17,2020-01-14,1722
4550,73,2020-01-07,192
4551,61,2020-01-03,822
4552,1,2020-01-02,358
4553,52,2020-01-05,616
4554,54,2020-01-13,980
4555,35,2020-01-05,470
4556,6,2020-01-06,3242
4557,99,2020-01-12,730
4558,22,2020-01-06,1624
4559,47,2020-01-01,2449
4560,59,2020-01-06,1117
4561,76,2020-01-13,2747
4562,85,2020-01-10,857
4563,10,2020-01-03,2809
4564,87,2020-01-10,100
4565,28,2020-01-13,966
4566,22,2020-01-02,2046
4567,57,2020-01-09,608
4568,16,2020-01-14,1256
4569,94,2020-01-05,147
4570,89,2020-01-10,3420
4571,70,2020-01-03,168
4572,63,2020-01-04,408
4573,26,2020-01-12,336
4574,8,2020-01-10,2619
4575,64,2020-01-09,230
4576,14,2020-01-11,1564
4577,84,2020-01-12,140
4578,8,2020-01-05,194
4579,48,2020-01-02,837
4580,19,2020-01-02,2791
4581,21,2020-01-07,2037
4582,54,2020-01-04,2612
4583,22,2020-01-12,517
4584,8,2020-01-08,2167
4585,15,2020-01-08,2067
4586,32,2020-01-03,1156
4587,18,2020-01-06,778
4588,67,2020-01-04,414
4589,71,2020-01-07,48
4590,16,2020-01-02,664
4591,100,2020-01-01,1672
4592,41,2020-01-06,4207
4593,24,2020-01-12,1511
4594,14,2020-01-14,735
4595,49,2020-01-13,315
4596,15,2020-01-10,2282
4597,60,2020-01-05,2737
4598,65,2020-01-04,2663
4599,72,2020-01-02,3038
4600,87,2020-01-10,435
4601,89,2020-01-13,2088
4602,14,2020-01-03,797
4603,87,2020-01-10,144
4604,40,2020-01-09,1176
4605,98,2020-01-06,732
4606,21,2020-01-07,3221
4607,26,2020-01-14,1454
4608,52,2020-01-09,762
4609,25,2020-01-14,1005
4610,8,2020-01-11,906
4611,48,2020-01-02,820
4612,55,2020-01-03,461
4613,43,2020-01-03,1915
4614,48,2020-01-05,2500
4615,94,2020-01-06,78
4616,4,2020-01-04,1868
4617,1,2020-01-06,364
4618,29,2020-01-03,435
4619,88,2020-01-13,890
4620,62,2020-01-02,2605
4621,4,2020-01-04,1668
4622,48,2020-01-05,290
4623,13,2020-01-01,1036
4624,16,2020-01-09,2069
4625,96,2020-01-01,1827
4626,84,2020-01-10,2059
4627,2,2020-01-08,2328
4628,35,2020-01-12,445
4629,38,2020-01-06,292
4630,18,2020-01-08,184
4631,53,2020-01-05,765
4632,46,2020-01-02,3145
4633,12,2020-01-09,351
4634,97,2020-01-01,472
4635,44,2020-01-03,2804
4636,13,2020-01-12,1196
4637,62,2020-01-02,1578
4638,1,2020-01-10,1410
4639,3,2020-01-02,660
4640,22,2020-01-09,1635
4641,20,2020-01-08,996
4642,46,2020-01-11,2755
4643,2,2020-01-08,4622
4644,7,2020-01-09,980
4645,80,2020-01-01,1712
4646,15,2020-01-11,2950
4647,30,2020-01-10,2393
4648,2,2020-01-11,188
4649,36,2020-01-11,2670
4650,43,2020-01-08,429
4651,31,2020-01-10,819
4652,14,2020-01-14,885
4653,79,2020-01-02,395
4654,63,2020-01-07,291
4655,32,2020-01-11,1725
4656,99,2020-01-13,649
4657,45,2020-01-03,352
4658,39,2020-01-09,1834
4659,82,2020-01-09,136
4660,82,2020-01-04,1893
4661,52,2020-01-06,423
4662,78,2020-01-01,2707
4663,34,2020-01-11,357
4664,5,2020-01-05,2290
4665,88,2020-01-14,2009
4666,32,2020-01-02,707
4667,22,2020-01-11,608
4668,28,2020-01-03,2217
4669,62,2020-01-11,2422
4670,38,2020-01-14,3190
4671,51,2020-01-01,1980
4672,83,2020-01-13,508
4673,27,2020-01-07,2998
4674,57,2020-01-14,780
4675,79,2020-01-04,1831
4676,44,2020-01-03,4573
4677,73,2020-01-05,1427
4678,58,2020-01-14,3514
4679,52,2020-01-06,495
4680,44,2020-01-12,4236
4681,31,2020-01-06,1505
4682,29,2020-01-13,2291
4683,25,2020-01-14,351
4684,75,2020-01-12,4318
4685,44,2020-01-10,1654
4686,22,2020-01-05,2263
4687,29,2020-01-09,162
4688,29,2020-01-08,1047
4689,9,2020-01-07,2202
4690,95,2020-01-08,2005
4691,7,2020-01-10,2347
4692,46,2020-01-03,1062
4693,62,2020-01-09,2424
4694,25,2020-01-11,404
4695,26,2020-01-07,385
4696,29,2020-01-10,1374
4697,58,2020-01-02,131
4698,34,2020-01-14,426
4699,41,2020-01-10,315
4700,18,2020-01-05,493
4701,29,2020-01-07,290
4702,65,2020-01-04,1054
4703,64,2020-01-03,3452
4704,69,2020-01-10,1950
4705,2,2020-01-13,256
4706,86,2020-01-01,924
4707,55,2020-01-10,1127
4708,31,2020-01-02,2340
4709,93,2020-01-11,2023
4710,65,2020-01-14,3180
4711,5,2020-01-04,1413
4712,24,2020-01-06,1952
4713,90,2020-01-10,819
4714,45,2020-01-08,440
4715,81,2020-01-03,1100
4716,39,2020-01-07,2744
4717,18,2020-01-06,2286
4718,47,2020-01-14,1575
4719,30,2020-01-07,704
4720,93,2020-01-04,2026
4721,84,2020-01-13,3479
4722,11,2020-01-03,1240
4723,63,2020-01-13,601
4724,100,2020-01-03,1792
4725,9,2020-01-06,2823
4726,56,2020-01-05,465
4727,64,2020-01-08,1162
4728,73,2020-01-03,840
4729,24,2020-01-08,1192
4730,20,2020-01-09,321
4731,40,2020-01-11,3257
4732,20,2020-01-06,652
4733,46,2020-01-04,2394
4734,35,2020-01-08,1573
4735,32,2020-01-04,950
4736,47,2020-01-10,1298
4737,59,2020-01-02,282
4738,17,2020-01-07,292
4739,67,2020-01-02,372
4740,70,2020-01-12,3149
4741,100,2020-01-13,2358
4742,38,2020-01-03,2150
4743,88,2020-01-02,1647
4744,52,2020-01-02,2945
4745,30,2020-01-03,2235
4746,67,2020-01-14,1325
4747,30,2020-01-02,270
4748,63,2020-01-12,842
4749,10,2020-01-02,923
4750,19,2020-01-02,2158
4751,49,2020-01-11,542
4752,53,2020-01-09,2886
4753,23,2020-01-03,840
4754,8,2020-01-01,1137
4755,46,2020-01-14,1060
4756,79,2020-01-07,162
4757,36,2020-01-13,3013
4758,4,2020-01-02,2205
4759,17,2020-01-03,726
4760,81,2020-01-14,1137
4761,25,2020-01-11,2234
4762,14,2020-01-02,924
4763,17,2020-01-03,854
4764,9,2020-01-13,44
4765,21,2020-01-05,886
4766,89,2020-01-09,866
4767,65,2020-01-11,2044
4768,82,2020-01-02,1262
4769,11,2020-01-09,1934
4770,70,2020-01-10,1649
4771,17,2020-01-06,1626
4772,34,2020-01-12,1687
4773,92,2020-01-09,892
4774,43,2020-01-01,3557
4775,68,2020-01-05,290
4776,87,2020-01-12,243
4777,76,2020-01-04,3756
4778,78,2020-01-09,2876
4779,64,2020-01-01,1385
4780,51,2020-01-14,2135
4781,20,2020-01-09,1124
4782,98,2020-01-14,300
4783,100,2020-01-09,264
4784,14,2020-01-02,3508
4785,88,2020-01-08,1122
4786,5,2020-01-04,534
4787,10,2020-01-06,2300
4788,74,2020-01-10,912
4789,15,2020-01-06,2585
4790,79,2020-01-12,135
4791,21,2020-01-08,1371
4792,92,2020-01-02,172
4793,39,2020-01-09,2757
4794,99,2020-01-14,2716
4795,54,2020-01-14,2171
4796,36,2020-01-10,2738
4797,46,2020-01-14,1411
4798,21,2020-01-02,318
4799,45,2020-01-12,970
4800,9,2020-01-14,804
4801,52,2020-01-09,459
4802,15,2020-01-12,342
4803,46,2020-01-08,1971
4804,7,2020-01-06,967
4805,35,2020-01-02,4639
4806,71,2020-01-09,1312
4807,24,2020-01-06,678
4808,57,2020-01-02,1024
4809,47,2020-01-12,2801
4810,66,2020-01-01,1484
4811,42,2020-01-08,1027
4812,95,2020-01-12,1586
4813,53,2020-01-04,2064
4814,98,2020-01-09,2106
4815,99,2020-01-07,1491
4816,100,2020-01-13,2154
4817,42,2020-01-14,192
4818,3,2020-01-07,1596
4819,34,2020-01-14,1935
4820,99,2020-01-04,2462
4821,100,2020-01-13,1130
4822,71,2020-01-12,2125
4823,76,2020-01-06,1738
4824,68,2020-01-05,280
4825,45,2020-01-01,1267
4826,87,2020-01-05,2582
4827,84,2020-01-14,2628
4828,44,2020-01-01,1240
4829,12,2020-01-10,1987
4830,16,2020-01-10,534
4831,71,2020-01-14,1485
4832,6,2020-01-14,2402
4833,60,2020-01-14,2540
4834,49,2020-01-07,429
4835,35,2020-01-14,2011
4836,65,2020-01-12,188
4837,57,2020-01-09,2970
4838,98,2020-01-01,1215
4839,11,2020-01-13,1008
4840,83,2020-01-08,1034
4841,56,2020-01-06,1680
4842,38,2020-01-11,1899
4843,3,2020-01-02,3859
4844,99,2020-01-10,2014
4845,6,2020-01-09,104
