order_id,product_id,price_per_unit,quantity,total_price
557,131,112,8,896
558,545,170,9,1530
558,224,100,1,100
558,562,87,6,522
558,911,11,5,55
559,124,171,2,342
559,468,11,5,55
559,247,80,2,160
559,776,54,9,486
560,455,120,5,600
561,994,125,7,875
561,191,76,3,228
561,138,29,9,261
561,888,195,10,1950
562,661,92,9,828
562,363,27,2,54
562,782,171,1,171
562,531,102,8,816
563,163,180,4,720
563,778,167,1,167
564,426,123,10,1230
565,46,176,7,1232
565,891,35,1,35
566,103,145,4,580
566,179,177,2,354
566,443,94,5,470
567,844,159,5,795
567,950,80,9,720
568,547,185,4,740
568,19,136,2,272
569,777,135,8,1080
569,794,100,5,500
570,682,137,1,137
570,411,76,3,228
570,255,57,2,114
571,622,167,3,501
571,296,151,4,604
571,186,160,1,160
572,996,71,10,710
573,523,68,2,136
573,943,179,10,1790
574,420,32,6,192
574,933,10,6,60
574,10,156,1,156
574,902,77,10,770
575,699,180,2,360
576,956,133,10,1330
576,366,124,6,744
576,677,159,9,1431
577,22,59,5,295
578,276,196,10,1960
578,897,178,8,1424
578,767,175,4,700
579,95,91,6,546
579,389,128,7,896
580,640,94,2,188
580,495,61,5,305
581,403,163,6,978
581,576,130,1,130
581,957,80,5,400
581,758,132,1,132
582,889,175,10,1750
582,796,86,8,688
583,710,179,3,537
584,167,64,4,256
585,342,14,4,56
585,258,16,4,64
586,286,45,4,180
586,768,125,2,250
586,76,71,4,284
586,227,113,1,113
587,666,176,1,176
587,737,22,3,66
587,412,16,6,96
587,711,142,2,284
588,959,156,3,468
588,644,17,7,119
588,513,154,7,1078
588,451,72,8,576
589,459,175,1,175
589,717,182,7,1274
590,706,85,9,765
591,281,151,3,453
592,299,196,1,196
593,79,115,7,805
593,599,192,7,1344
593,774,118,9,1062
594,687,143,5,715
594,559,166,8,1328
594,874,53,9,477
595,991,109,3,327
595,808,47,8,376
596,503,124,1,124
596,226,195,7,1365
596,735,105,1,105
597,768,125,10,1250
598,531,102,8,816
598,940,37,7,259
598,547,185,10,1850
598,752,113,9,1017
599,484,81,7,567
600,920,125,1,125
601,685,59,7,413
601,113,94,6,564
601,529,68,6,408
602,320,92,7,644
602,940,37,5,185
603,788,142,8,1136
603,893,165,4,660
603,659,179,8,1432
603,579,66,3,198
604,302,130,3,390
604,756,132,2,264
604,50,164,1,164
605,281,151,5,755
605,601,169,10,1690
605,94,146,2,292
605,247,80,8,640
606,620,123,7,861
606,9,149,7,1043
606,963,45,10,450
606,724,129,8,1032
607,390,38,10,380
607,370,25,4,100
607,172,13,5,65
607,415,129,7,903
608,59,54,9,486
609,770,162,9,1458
609,611,26,9,234
609,414,108,9,972
610,877,175,5,875
611,59,54,9,486
612,121,29,10,290
612,166,53,10,530
613,837,50,6,300
613,122,13,7,91
613,434,129,2,258
613,671,141,6,846
614,664,133,6,798
614,231,67,5,335
614,710,179,7,1253
614,189,187,6,1122
615,399,100,1,100
615,167,64,8,512
615,303,54,1,54
616,787,145,10,1450
616,487,27,2,54
616,655,22,7,154
616,596,45,4,180
617,468,11,4,44
617,761,54,7,378
617,933,10,4,40
617,823,103,7,721
618,774,118,9,1062
618,102,170,2,340
618,989,13,8,104
619,878,130,5,650
620,864,77,5,385
620,121,29,7,203
621,407,154,9,1386
622,488,64,8,512
622,111,19,6,114
622,315,139,6,834
623,262,182,5,910
623,147,81,2,162
623,98,61,8,488
624,665,113,3,339
624,516,137,2,274
624,841,159,2,318
624,322,81,7,567
625,391,143,10,1430
625,575,109,4,436
626,701,61,6,366
626,678,115,2,230
626,672,167,1,167
626,461,52,1,52
627,652,105,4,420
627,907,180,3,540
627,392,188,4,752
627,162,144,5,720
628,105,123,5,615
629,540,81,3,243
629,570,158,1,158
630,119,43,4,172
630,790,58,4,232
630,212,200,4,800
630,915,71,1,71
631,931,195,10,1950
631,234,145,2,290
631,586,193,4,772
632,528,143,3,429
632,239,14,7,98
632,858,127,10,1270
632,873,24,7,168
633,228,153,1,153
634,791,81,5,405
634,170,153,3,459
634,746,49,7,343
635,874,53,7,371
636,727,58,9,522
636,123,68,3,204
636,395,117,5,585
636,904,125,5,625
637,308,54,1,54
637,315,139,2,278
638,140,101,7,707
638,679,67,5,335
638,951,183,7,1281
638,629,20,3,60
639,885,21,3,63
639,521,23,10,230
640,355,34,9,306
640,872,19,3,57
640,463,145,5,725
641,696,175,5,875
641,51,151,4,604
641,475,10,9,90
642,937,13,5,65
643,998,95,7,665
643,673,66,8,528
643,840,120,6,720
644,134,49,4,196
644,748,30,2,60
644,599,192,5,960
645,677,159,7,1113
646,700,54,10,540
646,239,14,5,70
646,786,89,7,623
647,688,64,9,576
647,412,16,10,160
647,237,185,7,1295
647,31,33,10,330
648,972,72,8,576
648,171,127,4,508
648,667,51,6,306
649,648,16,3,48
649,895,83,4,332
649,341,15,3,45
650,151,96,6,576
650,132,178,4,712
651,120,131,7,917
651,705,16,9,144
651,544,168,1,168
651,626,193,1,193
652,907,180,6,1080
652,995,178,5,890
652,699,180,10,1800
653,752,113,4,452
653,521,23,9,207
654,709,121,2,242
655,759,123,9,1107
655,766,53,7,371
655,62,132,6,792
655,727,58,7,406
656,226,195,4,780
656,323,88,6,528
656,609,100,1,100
656,519,179,5,895
657,544,168,9,1512
657,622,167,7,1169
657,53,171,7,1197
657,617,197,4,788
658,955,158,5,790
659,494,84,2,168
659,272,51,3,153
659,221,29,8,232
660,483,198,6,1188
661,612,39,8,312
661,426,123,5,615
661,376,133,1,133
661,603,30,5,150
662,971,69,7,483
662,427,139,5,695
663,649,186,7,1302
663,535,84,3,252
663,897,178,6,1068
663,789,176,6,1056
664,527,71,7,497
665,746,49,7,343
666,950,80,9,720
666,801,19,9,171
666,159,26,9,234
666,742,25,10,250
667,90,162,4,648
667,940,37,2,74
668,447,106,7,742
668,348,115,8,920
668,321,188,10,1880
668,907,180,3,540
669,336,155,9,1395
669,590,96,10,960
669,158,198,2,396
670,21,197,5,985
670,824,187,6,1122
671,691,147,6,882
671,960,168,4,672
671,756,132,4,528
671,949,27,1,27
672,814,67,2,134
672,496,48,1,48
672,275,99,1,99
673,222,36,2,72
674,128,130,3,390
674,449,183,6,1098
674,859,38,3,114
675,597,132,8,1056
675,327,37,5,185
675,101,55,7,385
675,199,36,8,288
676,31,33,5,165
677,892,112,5,560
677,722,98,1,98
677,286,45,1,45
678,861,10,2,20
678,222,36,10,360
678,849,141,3,423
678,581,69,3,207
679,912,121,2,242
679,425,61,1,61
680,959,156,3,468
680,832,160,1,160
680,441,186,4,744
681,603,30,2,60
681,499,85,6,510
681,498,160,5,800
681,668,50,9,450
682,417,82,5,410
682,156,192,1,192
682,908,115,2,230
682,927,166,3,498
683,775,66,1,66
684,385,82,1,82
685,260,18,2,36
685,7,12,3,36
686,713,63,3,189
686,288,66,8,528
686,147,81,9,729
687,201,159,8,1272
687,978,20,8,160
687,779,62,2,124
688,532,46,1,46
688,884,128,2,256
688,919,123,6,738
688,443,94,2,188
689,472,101,5,505
689,528,143,7,1001
689,637,17,5,85
690,355,34,3,102
691,443,94,1,94
691,870,104,1,104
691,585,77,9,693
691,794,100,8,800
692,688,64,3,192
692,76,71,4,284
693,745,19,10,190
694,841,159,8,1272
694,781,111,8,888
695,41,167,4,668
695,635,115,1,115
696,854,39,6,234
697,292,52,9,468
697,703,200,4,800
698,971,69,10,690
699,768,125,1,125
700,852,106,6,636
700,913,160,5,800
700,783,120,1,120
700,851,97,6,582
701,556,15,6,90
702,583,190,2,380
703,205,112,3,336
704,196,169,2,338
704,945,81,6,486
704,619,166,6,996
704,104,88,9,792
705,830,97,2,194
705,86,181,9,1629
706,980,132,1,132
706,45,110,8,880
706,936,92,7,644
706,28,132,7,924
707,889,175,10,1750
707,385,82,10,820
708,573,190,7,1330
708,235,61,5,305
708,956,133,5,665
708,130,106,2,212
709,429,166,2,332
709,635,115,6,690
709,815,126,9,1134
710,916,87,8,696
710,965,135,6,810
710,735,105,10,1050
711,287,50,1,50
711,201,159,1,159
712,599,192,9,1728
712,496,48,5,240
712,937,13,9,117
712,535,84,4,336
713,742,25,8,200
713,697,92,2,184
713,380,13,8,104
714,432,73,5,365
714,495,61,1,61
715,970,19,9,171
715,641,196,7,1372
716,766,53,3,159
716,827,92,10,920
716,788,142,5,710
717,949,27,9,243
717,853,88,4,352
717,759,123,8,984
717,543,99,1,99
718,336,155,4,620
718,798,39,9,351
719,794,100,8,800
720,413,39,7,273
720,571,66,10,660
720,618,28,1,28
720,542,157,3,471
721,434,129,9,1161
722,55,70,3,210
722,131,112,2,224
722,179,177,3,531
723,666,176,4,704
724,97,189,8,1512
724,378,159,7,1113
724,673,66,7,462
725,354,172,7,1204
725,146,114,1,114
725,883,113,3,339
726,357,165,4,660
726,485,159,4,636
726,723,33,2,66
727,585,77,1,77
727,381,55,7,385
727,222,36,6,216
728,755,10,8,80
729,449,183,4,732
729,467,159,10,1590
730,932,31,9,279
730,153,110,9,990
730,687,143,10,1430
731,106,155,5,775
731,989,13,8,104
731,26,155,9,1395
731,134,49,2,98
732,397,151,5,755
733,374,101,3,303
734,247,80,7,560
735,785,33,6,198
735,445,110,3,330
735,144,192,5,960
735,568,97,10,970
736,167,64,9,576
737,201,159,10,1590
737,988,48,5,240
737,677,159,6,954
737,954,77,5,385
738,794,100,2,200
738,629,20,4,80
739,349,48,4,192
740,537,71,1,71
741,281,151,4,604
741,874,53,4,212
742,528,143,10,1430
742,339,122,9,1098
742,554,136,10,1360
743,236,57,10,570
743,963,45,4,180
744,459,175,7,1225
744,764,24,3,72
744,490,77,7,539
745,474,136,2,272
745,815,126,1,126
745,175,151,1,151
746,189,187,2,374
746,845,181,4,724
746,242,68,7,476
746,956,133,9,1197
747,904,125,8,1000
747,901,115,8,920
747,23,13,3,39
748,749,93,5,465
749,192,200,2,400
749,15,191,6,1146
749,598,136,5,680
749,521,23,1,23
750,501,62,9,558
751,217,70,6,420
751,997,90,8,720
752,491,24,4,96
752,276,196,8,1568
752,305,118,4,472
753,715,136,3,408
753,749,93,4,372
753,232,113,10,1130
754,710,179,7,1253
754,339,122,5,610
755,457,154,7,1078
756,589,48,2,96
757,565,35,7,245
758,331,137,10,1370
758,357,165,7,1155
759,299,196,7,1372
760,951,183,5,915
760,892,112,10,1120
761,429,166,9,1494
761,169,140,8,1120
761,350,36,8,288
761,315,139,8,1112
762,350,36,1,36
762,358,122,2,244
762,859,38,7,266
763,557,193,8,1544
763,581,69,5,345
763,523,68,3,204
764,898,41,6,246
764,559,166,2,332
764,991,109,1,109
764,603,30,4,120
765,959,156,10,1560
765,518,186,7,1302
766,72,17,10,170
766,203,155,7,1085
767,750,131,4,524
767,373,25,5,125
767,999,27,6,162
768,547,185,2,370
768,228,153,3,459
768,229,111,8,888
769,885,21,2,42
769,82,118,1,118
769,92,12,7,84
770,939,189,9,1701
770,573,190,3,570
771,101,55,5,275
771,887,62,5,310
772,69,125,3,375
773,747,181,10,1810
773,655,22,3,66
774,5,105,4,420
774,422,93,6,558
774,483,198,8,1584
774,558,133,2,266
775,468,11,7,77
775,5,105,8,840
775,131,112,5,560
775,487,27,8,216
776,751,143,4,572
776,166,53,4,212
776,814,67,7,469
777,262,182,1,182
777,121,29,6,174
777,605,143,6,858
778,320,92,2,184
779,33,94,8,752
779,255,57,8,456
779,458,98,10,980
780,624,86,1,86
780,491,24,5,120
780,826,192,6,1152
780,586,193,2,386
781,268,149,6,894
781,666,176,7,1232
781,991,109,8,872
781,163,180,9,1620
782,52,185,3,555
782,812,55,7,385
782,327,37,3,111
783,815,126,1,126
784,348,115,6,690
784,214,158,1,158
784,375,15,3,45
785,273,151,2,302
785,509,25,10,250
786,600,171,3,513
786,149,98,8,784
786,939,189,3,567
787,954,77,8,616
788,35,28,5,140
788,190,76,5,380
788,954,77,7,539
789,994,125,1,125
789,979,43,5,215
789,79,115,5,575
790,844,159,5,795
791,370,25,1,25
791,252,17,1,17
791,391,143,8,1144
791,39,136,4,544
792,961,68,3,204
792,794,100,2,200
792,486,112,7,784
792,276,196,6,1176
793,865,46,2,92
793,419,49,10,490
793,959,156,10,1560
794,3,168,10,1680
794,293,116,5,580
795,606,131,9,1179
795,52,185,8,1480
796,804,161,4,644
797,909,200,9,1800
797,110,194,5,970
797,952,16,8,128
798,733,111,2,222
798,631,167,7,1169
798,936,92,3,276
798,391,143,7,1001
799,646,46,5,230
799,777,135,9,1215
800,822,157,5,785
800,931,195,10,1950
800,352,51,5,255
801,563,122,2,244
801,490,77,3,231
801,395,117,6,702
802,93,199,1,199
802,132,178,8,1424
803,70,27,10,270
803,910,89,5,445
803,301,113,10,1130
804,802,181,6,1086
804,988,48,10,480
805,921,73,3,219
805,722,98,9,882
805,455,120,8,960
805,230,39,1,39
806,622,167,4,668
806,88,190,5,950
806,700,54,4,216
807,486,112,10,1120
808,15,191,5,955
809,802,181,7,1267
809,801,19,10,190
810,765,56,7,392
810,573,190,2,380
811,503,124,4,496
811,473,72,7,504
811,722,98,8,784
812,529,68,7,476
813,968,124,9,1116
813,664,133,3,399
813,887,62,9,558
814,602,17,3,51
815,195,123,10,1230
816,401,20,3,60
817,614,14,3,42
817,184,73,2,146
818,969,170,6,1020
819,125,28,6,168
819,607,88,5,440
820,578,157,1,157
820,537,71,1,71
820,219,177,3,531
820,170,153,10,1530
821,228,153,9,1377
821,635,115,1,115
821,579,66,7,462
821,433,180,7,1260
822,16,39,8,312
822,750,131,10,1310
823,599,192,9,1728
823,671,141,8,1128
823,470,74,9,666
823,971,69,7,483
824,825,114,1,114
824,601,169,4,676
824,541,148,6,888
824,934,13,6,78
825,863,94,5,470
825,561,94,1,94
826,72,17,6,102
826,309,126,3,378
826,790,58,1,58
827,959,156,2,312
827,379,98,1,98
828,679,67,3,201
828,812,55,1,55
828,834,56,7,392
828,802,181,3,543
829,528,143,10,1430
829,546,166,1,166
830,266,81,4,324
831,731,16,10,160
831,246,198,1,198
831,310,183,7,1281
832,345,121,2,242
833,105,123,5,615
833,328,114,9,1026
834,488,64,9,576
834,872,19,9,171
835,960,168,5,840
835,541,148,6,888
835,528,143,9,1287
835,984,145,5,725
836,157,57,8,456
836,348,115,5,575
836,53,171,7,1197
836,915,71,8,568
837,569,37,9,333
837,397,151,1,151
838,982,54,9,486
838,346,194,1,194
838,532,46,7,322
839,530,10,9,90
839,62,132,3,396
839,174,71,3,213
840,700,54,10,540
840,97,189,4,756
840,862,179,10,1790
841,220,139,6,834
841,812,55,2,110
842,659,179,5,895
842,914,169,9,1521
842,299,196,3,588
842,650,68,5,340
843,482,152,6,912
843,227,113,8,904
843,406,76,3,228
844,902,77,1,77
845,545,170,9,1530
845,252,17,1,17
845,208,69,1,69
845,916,87,9,783
846,609,100,5,500
847,88,190,4,760
847,766,53,1,53
847,358,122,2,244
848,30,199,5,995
848,53,171,5,855
848,407,154,2,308
849,338,182,4,728
849,365,48,1,48
849,550,137,3,411
850,379,98,8,784
851,200,182,7,1274
851,893,165,5,825
852,170,153,10,1530
852,88,190,7,1330
852,654,59,8,472
853,282,187,6,1122
853,779,62,10,620
853,922,99,8,792
854,928,179,4,716
855,103,145,9,1305
856,518,186,8,1488
857,589,48,9,432
857,876,22,9,198
857,139,71,7,497
858,816,160,6,960
859,613,200,7,1400
859,203,155,9,1395
859,80,129,7,903
859,14,13,7,91
860,186,160,2,320
860,899,185,3,555
860,127,128,1,128
860,453,132,8,1056
861,239,14,10,140
861,329,127,7,889
861,262,182,3,546
862,591,20,1,20
863,971,69,6,414
863,105,123,1,123
864,151,96,8,768
865,933,10,4,40
865,164,162,7,1134
865,119,43,2,86
866,270,78,1,78
867,929,62,6,372
868,372,79,9,711
868,118,32,4,128
869,574,130,9,1170
869,224,100,3,300
869,51,151,6,906
869,113,94,4,376
870,3,168,3,504
870,89,94,3,282
871,198,87,10,870
871,683,18,9,162
872,182,200,1,200
872,429,166,9,1494
872,435,172,2,344
873,730,72,10,720
873,13,51,10,510
874,517,161,2,322
874,35,28,10,280
874,831,135,4,540
874,843,175,1,175
875,419,49,9,441
875,453,132,1,132
875,909,200,1,200
875,982,54,3,162
876,897,178,7,1246
877,127,128,4,512
877,456,167,10,1670
877,766,53,1,53
878,754,91,6,546
878,111,19,8,152
878,282,187,3,561
878,639,84,6,504
879,859,38,7,266
879,874,53,5,265
880,464,53,2,106
880,599,192,6,1152
880,987,196,6,1176
880,386,185,1,185
881,290,115,2,230
881,595,158,3,474
882,651,83,5,415
882,883,113,9,1017
882,330,59,8,472
882,590,96,9,864
883,485,159,4,636
883,152,131,10,1310
883,782,171,5,855
883,587,54,7,378
884,413,39,3,117
884,505,182,5,910
884,458,98,2,196
884,48,149,7,1043
885,182,200,10,2000
885,358,122,4,488
885,103,145,2,290
886,3,168,10,1680
886,373,25,5,125
886,583,190,7,1330
886,254,110,10,1100
887,162,144,8,1152
888,31,33,9,297
888,16,39,6,234
888,549,167,9,1503
888,391,143,10,1430
889,432,73,8,584
889,470,74,9,666
889,576,130,1,130
889,509,25,10,250
890,740,195,5,975
890,404,144,1,144
891,53,171,4,684
891,698,156,3,468
892,677,159,10,1590
892,729,50,10,500
892,458,98,3,294
892,622,167,6,1002
893,779,62,3,186
893,102,170,5,850
894,108,197,4,788
894,98,61,3,183
894,182,200,2,400
895,516,137,10,1370
895,131,112,7,784
896,337,136,10,1360
896,182,200,4,800
896,46,176,4,704
897,519,179,7,1253
898,520,149,2,298
898,644,17,2,34
898,340,45,4,180
898,41,167,9,1503
899,384,125,8,1000
900,971,69,3,207
900,680,119,7,833
900,913,160,10,1600
901,843,175,10,1750
902,213,163,10,1630
902,262,182,1,182
902,58,159,9,1431
903,534,112,4,448
903,998,95,8,760
903,735,105,9,945
904,694,81,1,81
904,812,55,3,165
904,552,13,4,52
904,299,196,6,1176
905,729,50,9,450
905,536,199,5,995
905,104,88,3,264
906,206,21,5,105
906,362,155,10,1550
906,851,97,9,873
906,145,135,4,540
907,175,151,7,1057
907,113,94,6,564
907,299,196,8,1568
907,70,27,10,270
908,353,193,1,193
909,370,25,3,75
909,796,86,10,860
910,383,189,8,1512
910,776,54,6,324
911,931,195,6,1170
911,957,80,1,80
912,413,39,6,234
912,53,171,5,855
912,918,81,2,162
913,476,137,9,1233
913,891,35,8,280
914,125,28,5,140
914,955,158,5,790
915,947,34,2,68
915,430,187,5,935
916,196,169,1,169
916,720,75,1,75
916,320,92,1,92
917,916,87,3,261
918,722,98,7,686
919,490,77,3,231
919,977,74,8,592
919,69,125,5,625
920,937,13,7,91
920,126,15,10,150
921,729,50,4,200
921,399,100,8,800
921,438,14,10,140
921,42,169,5,845
922,561,94,7,658
923,484,81,6,486
923,492,89,1,89
923,883,113,6,678
924,760,142,7,994
925,334,141,2,282
925,57,191,6,1146
925,811,20,2,40
925,735,105,4,420
926,899,185,7,1295
926,205,112,1,112
926,599,192,9,1728
926,407,154,3,462
927,700,54,3,162
927,197,119,3,357
927,296,151,2,302
927,560,47,2,94
928,31,33,2,66
928,1000,99,3,297
928,176,108,7,756
928,463,145,8,1160
929,724,129,1,129
929,750,131,8,1048
929,917,185,8,1480
929,717,182,10,1820
930,314,93,6,558
931,889,175,6,1050
932,680,119,10,1190
932,876,22,10,220
933,392,188,2,376
933,977,74,5,370
934,297,157,4,628
935,41,167,5,835
935,2,189,7,1323
936,433,180,6,1080
937,951,183,6,1098
938,650,68,1,68
939,192,200,9,1800
939,944,81,2,162
939,648,16,3,48
940,965,135,1,135
940,476,137,6,822
941,654,59,9,531
941,17,145,5,725
942,497,71,6,426
942,683,18,5,90
943,222,36,5,180
944,906,174,9,1566
944,150,193,10,1930
945,320,92,7,644
945,503,124,9,1116
945,495,61,5,305
945,343,193,1,193
946,966,181,4,724
946,665,113,4,452
946,884,128,10,1280
946,515,191,1,191
947,42,169,5,845
947,852,106,4,424
947,829,43,10,430
947,730,72,7,504
948,739,186,4,744
948,818,35,2,70
949,117,28,7,196
949,92,12,1,12
950,455,120,1,120
951,481,103,9,927
951,40,100,2,200
952,761,54,8,432
952,285,159,5,795
953,406,76,2,152
953,21,197,1,197
954,969,170,1,170
954,399,100,5,500
955,317,35,7,245
955,14,13,10,130
955,924,87,9,783
955,697,92,2,184
956,555,53,8,424
956,2,189,3,567
956,766,53,4,212
956,312,104,4,416
957,732,87,8,696
957,146,114,10,1140
957,626,193,7,1351
958,293,116,3,348
958,537,71,8,568
959,385,82,10,820
959,389,128,9,1152
959,284,155,3,465
959,811,20,6,120
960,760,142,9,1278
960,871,141,10,1410
961,663,126,10,1260
961,47,48,10,480
961,463,145,4,580
962,337,136,8,1088
962,277,41,8,328
962,497,71,1,71
962,427,139,7,973
963,863,94,5,470
963,926,103,9,927
963,922,99,5,495
963,241,149,2,298
964,938,37,2,74
965,633,115,9,1035
965,92,12,7,84
965,476,137,4,548
966,703,200,10,2000
967,682,137,8,1096
968,325,18,5,90
968,833,156,4,624
969,776,54,10,540
969,749,93,3,279
969,462,121,3,363
970,393,198,4,792
970,733,111,1,111
970,181,96,8,768
971,891,35,4,140
972,790,58,7,406
972,115,67,2,134
972,405,77,2,154
972,329,127,4,508
973,362,155,3,465
973,924,87,2,174
973,840,120,1,120
974,507,97,1,97
974,185,49,7,343
974,558,133,6,798
974,579,66,4,264
975,809,142,5,710
975,926,103,4,412
975,784,179,6,1074
976,662,172,4,688
976,997,90,6,540
976,157,57,9,513
977,315,139,5,695
978,401,20,1,20
978,619,166,4,664
978,881,105,3,315
978,313,144,1,144
979,152,131,1,131
980,328,114,2,228
980,613,200,5,1000
980,627,129,6,774
980,927,166,8,1328
981,617,197,8,1576
982,714,186,2,372
982,410,13,8,104
982,950,80,6,480
983,348,115,6,690
983,544,168,7,1176
984,279,93,6,558
984,299,196,4,784
984,233,65,7,455
985,132,178,1,178
985,728,87,8,696
985,210,50,2,100
986,259,156,3,468
986,738,138,5,690
987,836,114,10,1140
987,474,136,6,816
987,947,34,1,34
987,121,29,1,29
988,539,92,3,276
988,974,42,7,294
988,454,170,7,1190
989,178,148,7,1036
989,442,96,2,192
989,905,80,10,800
990,929,62,5,310
990,760,142,7,994
990,531,102,10,1020
990,901,115,9,1035
991,115,67,2,134
991,550,137,10,1370
991,425,61,7,427
991,349,48,5,240
992,307,82,7,574
993,557,193,4,772
993,858,127,7,889
994,295,135,9,1215
994,695,179,5,895
994,469,33,4,132
995,587,54,4,216
995,198,87,8,696
996,542,157,6,942
996,322,81,4,324
996,397,151,1,151
996,326,161,5,805
997,857,82,3,246
997,251,110,6,660
998,121,29,2,58
999,714,186,1,186
999,801,19,9,171
999,434,129,5,645
1000,845,181,4,724
1000,658,198,7,1386
1000,849,141,8,1128
1000,372,79,8,632
1001,717,182,7,1274
1001,150,193,8,1544
1001,472,101,5,505
1001,868,100,6,600
1002,301,113,10,1130
1002,273,151,4,604
1003,862,179,2,358
1003,899,185,7,1295
1004,244,105,5,525
1004,882,36,6,216
1004,318,193,10,1930
1005,214,158,10,1580
1005,467,159,2,318
1005,690,45,4,180
1006,256,70,4,280
1006,566,127,2,254
1006,229,111,7,777
1007,137,34,6,204
1007,230,39,8,312
1008,88,190,3,570
1008,774,118,9,1062
1008,870,104,2,208
1009,903,145,4,580
1009,762,44,6,264
1010,462,121,9,1089
1010,685,59,6,354
1010,878,130,8,1040
1011,732,87,5,435
1011,886,162,10,1620
1011,614,14,10,140
1011,752,113,7,791
1012,610,170,5,850
1012,874,53,6,318
1012,545,170,5,850
1012,743,193,3,579
1013,232,113,2,226
1013,517,161,7,1127
1014,30,199,2,398
1014,306,78,3,234
1014,749,93,3,279
1015,520,149,6,894
1015,730,72,4,288
1015,161,53,9,477
1016,246,198,9,1782
1016,681,60,6,360
1016,527,71,7,497
1016,48,149,3,447
1017,778,167,6,1002
1017,514,141,10,1410
1017,213,163,10,1630
1018,588,110,8,880
1018,704,85,6,510
1018,193,192,1,192
1019,349,48,6,288
1019,937,13,3,39
1020,982,54,6,324
1020,859,38,2,76
1020,473,72,2,144
1021,411,76,1,76
1021,30,199,5,995
1022,13,51,1,51
1022,369,137,7,959
1023,746,49,5,245
1023,331,137,3,411
1023,198,87,9,783
1024,479,135,5,675
1024,337,136,3,408
1025,465,90,6,540
1026,669,55,6,330
1026,220,139,6,834
